id,name,score,timestamp,category
8862,House Party 3 (1994),3,892173418,Comedy
8863,Up in Smoke (1978),4,891694276,Comedy
8864,Rumble in the Bronx (1995),3,878854520,Action
8865,I'll Do Anything (1994),2,885606024,Comedy
8866,"Sting, The (1973)",4,874854135,Comedy
8867,Face/Off (1997),4,885682528,Action
8868,Chain Reaction (1996),2,877382574,Action
8869,Star Trek V: The Final Frontier (1989),1,887161728,Action
8870,What's Eating Gilbert Grape (1993),3,881698861,Comedy
8871,Dave (1993),3,879735584,Comedy
8872,Fargo (1996),5,891249586,Crime
8873,Sneakers (1992),3,884129602,Crime
8874,Evita (1996),3,879463433,Drama
8875,Mission: Impossible (1996),4,891415643,Action
8876,Weekend at Bernie's (1989),1,877111328,Comedy
8877,Conspiracy Theory (1997),5,886365773,Action
8878,Giant (1956),5,888639351,Drama
8879,Grease (1978),5,874956872,Comedy
8880,Miracle on 34th Street (1994),1,887430410,Drama
8881,Homeward Bound: The Incredible Journey (1993),3,882376585,Adventure
8882,Booty Call (1997),2,880843838,Comedy
8883,Real Genius (1985),4,875914066,Comedy
8884,Terminator 2: Judgment Day (1991),5,879441677,Action
8885,Vertigo (1958),4,891448980,Mystery
8886,Raiders of the Lost Ark (1981),5,882387870,Action
8887,My Left Foot (1989),2,879360933,Drama
8888,"Man Who Knew Too Little, The (1997)",4,888192475,Comedy
8889,Scream (1996),5,879847945,Horror
8890,Star Trek: The Wrath of Khan (1982),5,881368310,Action
8891,Red Corner (1997),5,889964121,Crime
8892,Speed (1994),4,878941442,Action
8893,"Peacemaker, The (1997)",4,888979721,Action
8894,Excess Baggage (1997),3,878878901,Adventure
8895,I Know What You Did Last Summer (1997),4,879735158,Horror
8896,Casablanca (1942),4,886030583,Drama
8897,William Shakespeare's Romeo and Juliet (1996),3,891380488,Drama
8898,"African Queen, The (1951)",5,879461179,Action
8899,From Dusk Till Dawn (1996),2,879531397,Action
8900,Kids in the Hall: Brain Candy (1996),5,891457067,Comedy
8901,What's Love Got to Do with It (1993),4,891385165,Drama
8902,"English Patient, The (1996)",3,879533975,Drama
8903,"Nutty Professor, The (1996)",2,888905170,Comedy
8904,Harold and Maude (1971),4,875050672,Comedy
8905,Pretty Woman (1990),4,886988937,Comedy
8906,Madonna: Truth or Dare (1991),3,874791488,Documentary
8907,Star Trek III: The Search for Spock (1984),5,892859148,Action
8908,Homeward Bound: The Incredible Journey (1993),4,876175467,Adventure
8909,Sense and Sensibility (1995),4,882841772,Drama
8910,"Candidate, The (1972)",3,877106421,Drama
8911,Chasing Amy (1997),3,881000751,Drama
8912,Some Like It Hot (1959),4,879454304,Comedy
8913,"Usual Suspects, The (1995)",5,877886911,Crime
8914,Like Water For Chocolate (Como agua para chocolate) (1992),4,881274698,Drama
8915,Sleepless in Seattle (1993),5,879196680,Comedy
8916,"Close Shave, A (1995)",5,886030557,Animation
8917,M*A*S*H (1970),4,891194661,Comedy
8918,Duck Soup (1933),1,891987205,Comedy
8919,Fantasia (1940),3,884132968,Animation
8920,Fried Green Tomatoes (1991),4,881650172,Drama
8921,True Lies (1994),5,893048342,Action
8922,Tank Girl (1995),4,885690900,Action
8923,Jerry Maguire (1996),2,879464216,Drama
8924,"Cook the Thief His Wife & Her Lover, The (1989)",2,886367849,Drama
8925,Across the Sea of Time (1995),4,892528374,Documentary
8926,Conspiracy Theory (1997),1,887235731,Action
8927,Raiders of the Lost Ark (1981),4,881171421,Action
8928,Romy and Michele's High School Reunion (1997),4,875289384,Comedy
8929,Die Hard (1988),3,888522418,Action
8930,"Chamber, The (1996)",2,879052198,Drama
8931,"Silence of the Lambs, The (1991)",4,880866848,Drama
8932,"American President, The (1995)",5,875543153,Comedy
8933,Emma (1996),5,880261291,Drama
8934,"Three Musketeers, The (1993)",3,876034041,Action
8935,Raise the Red Lantern (1991),3,876859109,Drama
8936,"Client, The (1994)",3,882344512,Drama
8937,"Arrival, The (1996)",3,888444865,Action
8938,Fallen (1998),3,889816233,Action
8939,First Knight (1995),4,893080801,Action
8940,Dead Poets Society (1989),3,879991258,Drama
8941,"Sweet Hereafter, The (1997)",5,891262669,Drama
8942,Anna Karenina (1997),4,885168906,Drama
8943,Clueless (1995),4,880131929,Comedy
8944,It's a Wonderful Life (1946),5,875671198,Drama
8945,Back to the Future (1985),1,879441728,Comedy
8946,Starship Troopers (1997),4,882621460,Action
8947,Liar Liar (1997),4,883757726,Comedy
8948,"Godfather: Part II, The (1974)",5,879948609,Action
8949,Eve's Bayou (1997),4,891180527,Drama
8950,To Die For (1995),3,891452354,Comedy
8951,Marvin's Room (1996),3,882608457,Drama
8952,Sliding Doors (1998),1,885549903,Drama
8953,"Abyss, The (1989)",2,883390083,Action
8954,Dead Poets Society (1989),4,884990861,Drama
8955,Executive Decision (1996),4,881061165,Action
8956,Real Genius (1985),3,880844262,Comedy
8957,"Manchurian Candidate, The (1962)",5,881288265,Film-Noir
8958,Oscar & Lucinda (1997),3,891034148,Drama
8959,"Fugitive, The (1993)",4,885690526,Action
8960,Full Metal Jacket (1987),2,879899233,Action
8961,Mary Poppins (1964),5,879794775,Children's
8962,While You Were Sleeping (1995),3,878849433,Comedy
8963,Bean (1997),1,887064372,Comedy
8964,Dead Man Walking (1995),3,876767023,Drama
8965,Evil Dead II (1987),3,875147873,Action
8966,Dead Man Walking (1995),5,888632069,Drama
8967,Raiders of the Lost Ark (1981),2,875038529,Action
8968,"First Wives Club, The (1996)",2,880843775,Comedy
8969,Around the World in 80 Days (1956),3,879447170,Adventure
8970,Evita (1996),3,883539079,Drama
8971,Muriel's Wedding (1994),3,886031678,Comedy
8972,Foxfire (1996),4,888636062,Drama
8973,"Horse Whisperer, The (1998)",1,883788511,Drama
8974,Unhook the Stars (1996),3,876858877,Drama
8975,"Great White Hype, The (1996)",4,874767550,Comedy
8976,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),3,875730533,Comedy
8977,Tomorrow Never Dies (1997),2,887760879,Action
8978,"Man in the Iron Mask, The (1998)",4,891909911,Action
8979,Nixon (1995),3,885775382,Drama
8980,Titanic (1997),4,885544635,Action
8981,Seven Years in Tibet (1997),2,879364744,Drama
8982,"Nutty Professor, The (1996)",2,880177541,Comedy
8983,"Wrong Trousers, The (1993)",5,888887402,Animation
8984,Much Ado About Nothing (1993),4,882813691,Comedy
8985,Junior (1994),3,876539129,Comedy
8986,Raiders of the Lost Ark (1981),5,878092802,Action
8987,Muppet Treasure Island (1996),5,890015791,Action
8988,Rumble in the Bronx (1995),4,886832904,Action
8989,Real Genius (1985),4,880179893,Comedy
8990,Arsenic and Old Lace (1944),4,892977077,Comedy
8991,Pretty Woman (1990),3,882387140,Comedy
8992,"Peacemaker, The (1997)",3,879792171,Action
8993,For Love or Money (1993),2,887161518,Comedy
8994,Cobb (1994),3,882396352,Drama
8995,In the Line of Fire (1993),5,889069782,Action
8996,Grumpier Old Men (1995),2,879459649,Comedy
8997,Star Trek: The Motion Picture (1979),2,874787083,Action
8998,Aladdin (1992),4,879465834,Animation
8999,Batman (1989),4,878738548,Action
9000,Enchanted April (1991),5,880314103,Drama
9001,Star Trek: First Contact (1996),3,891561065,Action
9002,Fallen (1998),4,885016523,Action
9003,Amistad (1997),4,883752264,Drama
9004,Batman Forever (1995),3,891450805,Action
9005,Star Trek: The Motion Picture (1979),2,879310966,Action
9006,Independence Day (ID4) (1996),5,891356895,Action
9007,She's So Lovely (1997),4,887743600,Drama
9008,"Man Who Would Be King, The (1975)",4,875147995,Adventure
9009,Ruby in Paradise (1993),4,880131631,Drama
9010,Glory (1989),2,879447837,Action
9011,"American President, The (1995)",4,882677898,Comedy
9012,Jean de Florette (1986),5,879535609,Drama
9013,"Birds, The (1963)",4,891250059,Horror
9014,Four Weddings and a Funeral (1994),3,878940584,Comedy
9015,"20,000 Leagues Under the Sea (1954)",3,874730320,Adventure
9016,Akira (1988),3,878883173,Adventure
9017,Mulholland Falls (1996),3,891281570,Crime
9018,Volcano (1997),2,890005076,Drama
9019,Much Ado About Nothing (1993),4,881725904,Comedy
9020,"Wizard of Oz, The (1939)",4,878855963,Adventure
9021,Liar Liar (1997),4,887643365,Comedy
9022,"First Wives Club, The (1996)",3,874828772,Comedy
9023,Thinner (1996),3,875502597,Horror
9024,Clerks (1994),4,880130972,Comedy
9025,Beautiful Girls (1996),2,879735617,Drama
9026,Deconstructing Harry (1997),5,886046979,Comedy
9027,Jumanji (1995),4,877112184,Action
9028,My Crazy Life (Mi vida loca) (1993),3,881374437,Drama
9029,Jean de Florette (1986),3,891999926,Drama
9030,"Paris, Texas (1984)",4,891987914,Drama
9031,"Full Monty, The (1997)",4,882823324,Comedy
9032,Screamers (1995),5,891449263,Sci-Fi
9033,Mr. Holland's Opus (1995),4,877909865,Drama
9034,Star Wars (1977),4,879545413,Action
9035,"Game, The (1997)",4,880554130,Mystery
9036,Contact (1997),3,879971215,Drama
9037,Nikita (La Femme Nikita) (1990),4,875679860,Thriller
9038,Mrs. Winterbourne (1996),3,878847328,Comedy
9039,"Shining, The (1980)",5,886441083,Horror
9040,Mission: Impossible (1996),2,880177567,Action
9041,Diabolique (1996),4,880036185,Drama
9042,Henry V (1989),5,878348000,Drama
9043,Robin Hood: Prince of Thieves (1991),5,880888972,Drama
9044,Playing God (1997),2,889289327,Crime
9045,"Prophecy II, The (1998)",1,883758241,Horror
9046,Jean de Florette (1986),4,891248996,Drama
9047,Glory (1989),4,885690526,Action
9048,"American in Paris, An (1951)",2,888267521,Musical
9049,"Manchurian Candidate, The (1962)",3,891628977,Film-Noir
9050,Welcome to the Dollhouse (1995),4,880416219,Comedy
9051,Mighty Morphin Power Rangers: The Movie (1995),4,879195783,Action
9052,"Fugitive, The (1993)",4,891384036,Action
9053,Good Will Hunting (1997),4,888294375,Drama
9054,Like Water For Chocolate (Como agua para chocolate) (1992),4,876859237,Drama
9055,Mary Poppins (1964),3,886609520,Children's
9056,Three Colors: White (1994),3,887564614,Drama
9057,Apt Pupil (1998),5,891037577,Drama
9058,Speed (1994),2,886483099,Action
9059,Freeway (1996),5,879572795,Crime
9060,Local Hero (1983),4,885921401,Comedy
9061,Before Sunrise (1995),5,891696689,Drama
9062,"Return of the Pink Panther, The (1974)",4,879788572,Comedy
9063,Down Periscope (1996),2,879309759,Comedy
9064,Miller's Crossing (1990),5,882956011,Drama
9065,Braveheart (1995),2,879975613,Action
9066,"Rainmaker, The (1997)",4,885943651,Drama
9067,"Age of Innocence, The (1993)",4,879994777,Drama
9068,Titanic (1997),5,885860093,Action
9069,"Good, The Bad and The Ugly, The (1966)",4,882385065,Action
9070,Angels in the Outfield (1994),3,883874778,Children's
9071,Akira (1988),4,876068615,Adventure
9072,Ghost in the Shell (Kokaku kidotai) (1995),5,880235099,Animation
9073,Air Force One (1997),3,879787149,Action
9074,Notorious (1946),5,882426673,Film-Noir
9075,Back to the Future (1985),4,891694182,Comedy
9076,Mary Reilly (1996),2,878963418,Drama
9077,"Ref, The (1994)",3,874873795,Comedy
9078,Cinema Paradiso (1988),1,885549506,Comedy
9079,Happy Gilmore (1996),3,892836574,Comedy
9080,"Killing Fields, The (1984)",5,880868144,Drama
9081,"Fifth Element, The (1997)",3,875288749,Action
9082,It Could Happen to You (1994),4,879735710,Drama
9083,Barbarella (1968),3,880952418,Adventure
9084,"Jackal, The (1997)",3,883148867,Action
9085,Mary Poppins (1964),4,881974639,Children's
9086,"Silence of the Lambs, The (1991)",5,891044410,Drama
9087,Ace Ventura: Pet Detective (1994),4,888205882,Comedy
9088,Bed of Roses (1996),1,879181133,Drama
9089,Star Wars (1977),5,876769374,Action
9090,Addicted to Love (1997),3,880843949,Comedy
9091,Event Horizon (1997),4,882535693,Action
9092,"Peacemaker, The (1997)",2,891199331,Action
9093,"English Patient, The (1996)",5,879434335,Drama
9094,Alien (1979),4,888105140,Action
9095,Air Force One (1997),3,882385168,Action
9096,"Rainmaker, The (1997)",5,891961663,Drama
9097,Apocalypse Now (1979),5,876960824,Drama
9098,"River Wild, The (1994)",3,879874629,Action
9099,"Brady Bunch Movie, The (1995)",3,880175077,Comedy
9100,Cool Hand Luke (1967),3,891200534,Comedy
9101,Jerry Maguire (1996),3,884290635,Drama
9102,Dazed and Confused (1993),2,884131263,Comedy
9103,Romeo Is Bleeding (1993),3,882386121,Crime
9104,Disclosure (1994),3,881977747,Drama
9105,Cape Fear (1962),4,891448322,Film-Noir
9106,Star Trek: The Wrath of Khan (1982),2,875483947,Action
9107,Face/Off (1997),3,886841348,Action
9108,Threesome (1994),4,889299733,Comedy
9109,Primal Fear (1996),4,882608402,Drama
9110,Richard III (1995),5,884131950,Drama
9111,Quiz Show (1994),4,877109688,Drama
9112,Forget Paris (1995),4,888733567,Comedy
9113,Kingpin (1996),4,885776056,Comedy
9114,Tomorrow Never Dies (1997),5,884325826,Action
9115,Ransom (1996),3,878879190,Drama
9116,Fierce Creatures (1997),4,879993457,Comedy
9117,Speed (1994),3,885157087,Action
9118,L.A. Confidential (1997),4,880122475,Crime
9119,Mimic (1997),2,880055309,Sci-Fi
9120,Rear Window (1954),5,875980376,Mystery
9121,Stephen King's The Langoliers (1995),3,888892539,Horror
9122,Event Horizon (1997),4,891387704,Action
9123,Unstrung Heroes (1995),3,884132968,Comedy
9124,Arsenic and Old Lace (1944),4,876033731,Comedy
9125,Under Siege 2: Dark Territory (1995),1,888522699,Action
9126,Independence Day (ID4) (1996),5,879993376,Action
9127,Heat (1995),4,891036111,Action
9128,Psycho (1960),5,879454753,Horror
9129,Psycho (1960),5,893265428,Horror
9130,Eve's Bayou (1997),4,887401236,Drama
9131,Toy Story (1995),3,879446186,Animation
9132,E.T. the Extra-Terrestrial (1982),4,877131685,Children's
9133,I.Q. (1994),5,892503093,Comedy
9134,Brassed Off (1996),4,891352136,Comedy
9135,"Day the Earth Stood Still, The (1951)",2,877103834,Drama
9136,Contact (1997),5,884801316,Drama
9137,"Close Shave, A (1995)",5,876266741,Animation
9138,"Crow: City of Angels, The (1996)",1,888558623,Action
9139,"People vs. Larry Flynt, The (1996)",5,880575618,Drama
9140,"Magnificent Seven, The (1954)",4,879825578,Action
9141,It's a Wonderful Life (1946),5,889737567,Drama
9142,"Princess Bride, The (1987)",5,879524130,Action
9143,"Craft, The (1996)",3,879361744,Drama
9144,Braveheart (1995),3,886532314,Action
9145,Sense and Sensibility (1995),4,891692657,Drama
9146,2001: A Space Odyssey (1968),3,875657802,Drama
9147,"House of Yes, The (1997)",4,881954617,Comedy
9148,Tomorrow Never Dies (1997),4,891374868,Action
9149,Mars Attacks! (1996),5,888891794,Action
9150,Chasing Amy (1997),5,875971568,Drama
9151,Starship Troopers (1997),3,891375260,Action
9152,Three Colors: Blue (1993),4,891033048,Drama
9153,Seven (Se7en) (1995),5,879183303,Crime
9154,Mystery Science Theater 3000: The Movie (1996),3,881371660,Comedy
9155,Tin Men (1987),2,888907603,Comedy
9156,Fried Green Tomatoes (1991),3,886132089,Drama
9157,Little Women (1994),3,880117460,Drama
9158,"39 Steps, The (1935)",5,891204356,Thriller
9159,"Boot, Das (1981)",4,878915628,Action
9160,Cinema Paradiso (1988),1,879446863,Comedy
9161,"Fish Called Wanda, A (1988)",1,891987291,Comedy
9162,G.I. Jane (1997),1,888179713,Action
9163,I Shot Andy Warhol (1996),4,885776056,Drama
9164,"Fox and the Hound, The (1981)",4,874730521,Animation
9165,Best of the Best 3: No Turning Back (1995),1,883713760,Action
9166,Little Women (1994),3,875323051,Drama
9167,Pie in the Sky (1995),1,887123886,Comedy
9168,Half Baked (1998),4,885191403,Comedy
9169,"Crying Game, The (1992)",5,879795867,Action
9170,"Net, The (1995)",2,874939185,Sci-Fi
9171,Wild Things (1998),2,893283104,Crime
9172,Crash (1996),3,889067216,Drama
9173,Shadow of Angels (Schatten der Engel) (1976),1,878962240,Drama
9174,Apt Pupil (1998),5,891299783,Drama
9175,"Preacher's Wife, The (1996)",4,879425706,Drama
9176,"Omen, The (1976)",3,879445841,Horror
9177,Kids in the Hall: Brain Candy (1996),1,880143680,Comedy
9178,Lost Highway (1997),4,885753595,Mystery
9179,Jurassic Park (1993),2,883948089,Action
9180,Dead Man Walking (1995),5,880932449,Drama
9181,Rumble in the Bronx (1995),3,881014550,Action
9182,Return of the Jedi (1983),5,875295772,Action
9183,Tin Men (1987),4,891196564,Comedy
9184,"Terminator, The (1984)",5,892675424,Action
9185,Star Wars (1977),5,879898644,Action
9186,"Associate, The (1996)",2,884984329,Comedy
9187,L.A. Confidential (1997),5,891386988,Crime
9188,Cape Fear (1991),1,882396869,Thriller
9189,How to Make an American Quilt (1995),3,874836725,Drama
9190,Star Wars (1977),5,880563331,Action
9191,Three Colors: Blue (1993),5,884634938,Drama
9192,Shadowlands (1993),3,879112460,Drama
9193,"Fugitive, The (1993)",5,891439018,Action
9194,2001: A Space Odyssey (1968),5,892054707,Drama
9195,"Trigger Effect, The (1996)",5,879303409,Drama
9196,E.T. the Extra-Terrestrial (1982),4,891656237,Children's
9197,Wag the Dog (1997),3,892151064,Comedy
9198,"Saint, The (1997)",3,876535544,Action
9199,Pink Floyd - The Wall (1982),3,876032072,Drama
9200,Terminator 2: Judgment Day (1991),4,891250060,Action
9201,"Empire Strikes Back, The (1980)",5,888639222,Action
9202,Lost Highway (1997),3,888538269,Mystery
9203,Aladdin (1992),3,875980209,Animation
9204,Conspiracy Theory (1997),3,891282503,Action
9205,Heaven's Prisoners (1996),2,886029841,Mystery
9206,Like Water For Chocolate (Como agua para chocolate) (1992),3,891036630,Drama
9207,With Honors (1994),4,880475435,Comedy
9208,Supercop (1992),2,880659482,Action
9209,"Hunchback of Notre Dame, The (1996)",3,876536241,Animation
9210,Ran (1985),5,887039329,Drama
9211,"Rock, The (1996)",3,882961000,Action
9212,Liar Liar (1997),4,877533625,Comedy
9213,Wag the Dog (1997),4,885427952,Comedy
9214,Strange Days (1995),3,892054324,Action
9215,Jumanji (1995),3,889334248,Action
9216,Murder in the First (1995),4,876245880,Drama
9217,Dead Poets Society (1989),4,881977229,Drama
9218,Independence Day (ID4) (1996),1,882813074,Action
9219,Fair Game (1995),2,888453145,Action
9220,"Terminator, The (1984)",5,874948703,Action
9221,Crimson Tide (1995),3,876017533,Drama
9222,Tin Men (1987),3,876539156,Comedy
9223,"Postino, Il (1994)",1,879051971,Drama
9224,Schindler's List (1993),5,886607641,Drama
9225,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",4,880844711,Drama
9226,"Man Who Knew Too Little, The (1997)",3,892958275,Comedy
9227,High Noon (1952),4,883948840,Western
9228,"Big Lebowski, The (1998)",4,889328320,Comedy
9229,Bound (1996),3,884049939,Crime
9230,Patton (1970),4,877833712,Drama
9231,"Birdcage, The (1996)",3,879177403,Comedy
9232,Mission: Impossible (1996),3,883489646,Action
9233,Mary Poppins (1964),4,882843312,Children's
9234,Murder at 1600 (1997),3,875542976,Mystery
9235,"Close Shave, A (1995)",4,891445176,Animation
9236,Three Colors: Red (1994),4,880177906,Drama
9237,Aladdin (1992),5,876032531,Animation
9238,Full Metal Jacket (1987),5,878854145,Action
9239,Addams Family Values (1993),2,884134780,Comedy
