id,name,age,score,category
"8023,""Man Who Would Be King, The (1975)"",47,5.0,Adventure"
8024,Red Corner (1997),47,4.0,Crime
8025,True Lies (1994),51,3.0,Action
"8026,""Birds, The (1963)"",19,3.0,Horror"
8027,Raging Bull (1980),36,5.0,Drama
"8028,""Birdcage, The (1996)"",27,3.0,Comedy"
8029,Mary Poppins (1964),16,3.0,Children's
8030,Rear Window (1954),47,4.0,Mystery
8031,Kolya (1996),51,4.0,Comedy
8032,Dial M for Murder (1954),55,4.0,Mystery
8033,Raiders of the Lost Ark (1981),32,5.0,Action
"8034,""Phantom, The (1996)"",40,5.0,Adventure"
"8035,""Lion King, The (1994)"",20,5.0,Animation"
"8036,""Fugitive, The (1993)"",32,4.0,Action"
"8037,""Truth About Cats & Dogs, The (1996)"",29,1.0,Comedy"
"8038,""African Queen, The (1951)"",73,5.0,Action"
8039,Patton (1970),24,5.0,Drama
8040,Flipper (1996),51,3.0,Adventure
8041,Ruby in Paradise (1993),44,3.0,Drama
"8042,""Mirror Has Two Faces, The (1996)"",37,3.0,Comedy"
8043,Face/Off (1997),15,5.0,Action
"8044,""Close Shave, A (1995)"",39,5.0,Animation"
8045,Fathers' Day (1997),29,2.0,Comedy
8046,In the Line of Fire (1993),27,5.0,Action
8047,Event Horizon (1997),22,4.0,Action
8048,Up Close and Personal (1996),22,2.0,Drama
8049,Liar Liar (1997),22,2.0,Comedy
8050,Manon of the Spring (Manon des sources) (1986),17,4.0,Drama
8051,Dave (1993),50,4.0,Comedy
8052,Much Ado About Nothing (1993),25,5.0,Comedy
"8053,""Island of Dr. Moreau, The (1996)"",27,1.0,Sci-Fi"
8054,L.A. Confidential (1997),56,4.0,Crime
8055,Fly Away Home (1996),40,3.0,Adventure
8056,Get Shorty (1995),30,4.0,Action
8057,Independence Day (ID4) (1996),34,4.0,Action
8058,Happy Gilmore (1996),31,1.0,Comedy
8059,Mystery Science Theater 3000: The Movie (1996),24,3.0,Comedy
8060,Contact (1997),20,4.0,Drama
8061,Austin Powers: International Man of Mystery (1997),19,3.0,Comedy
8062,Ran (1985),27,4.0,Drama
8063,Love Jones (1997),17,4.0,Romance
"8064,""Pest, The (1997)"",13,3.0,Comedy"
8065,Fly Away Home (1996),53,4.0,Adventure
"8066,""Time to Kill, A (1996)"",28,3.0,Drama"
8067,Pretty Woman (1990),24,2.0,Comedy
"8068,""Fugitive, The (1993)"",31,5.0,Action"
"8069,""Rock, The (1996)"",22,2.0,Action"
8070,Air Force One (1997),38,3.0,Action
8071,Star Wars (1977),43,5.0,Action
8072,Moll Flanders (1996),51,1.0,Drama
8073,Jaws (1975),35,5.0,Action
"8074,""Omen, The (1976)"",31,4.0,Horror"
8075,Beavis and Butt-head Do America (1996),23,3.0,Animation
8076,L.A. Confidential (1997),18,5.0,Crime
8077,Nobody's Fool (1994),22,4.0,Drama
8078,Andre (1994),47,2.0,Adventure
8079,Last Man Standing (1996),50,1.0,Action
8080,Seven Years in Tibet (1997),49,2.0,Drama
"8081,""Silence of the Lambs, The (1991)"",23,4.0,Drama"
8082,Bram Stoker's Dracula (1992),26,3.0,Horror
"8083,""Great White Hype, The (1996)"",20,4.0,Comedy"
8084,Chairman of the Board (1998),36,1.0,Comedy
"8085,""Howling, The (1981)"",21,3.0,Comedy"
"8086,""American President, The (1995)"",47,4.0,Comedy"
8087,Shadow Conspiracy (1997),26,3.0,Thriller
8088,Speed (1994),20,3.0,Action
8089,Beautiful Girls (1996),45,3.0,Drama
8090,Amityville II: The Possession (1982),30,2.0,Horror
8091,Bob Roberts (1992),30,3.0,Comedy
8092,First Kid (1996),26,2.0,Children's
8093,Mrs. Dalloway (1997),26,5.0,Romance
8094,Jerry Maguire (1996),20,3.0,Drama
8095,Forrest Gump (1994),28,4.0,Comedy
8096,Three Colors: Blue (1993),23,5.0,Drama
8097,Clear and Present Danger (1994),51,4.0,Action
8098,Shall We Dance? (1937),39,4.0,Comedy
"8099,""Fugitive, The (1993)"",26,4.0,Action"
"8100,""Magnificent Seven, The (1954)"",26,5.0,Action"
8101,Star Wars (1977),31,5.0,Action
"8102,""Seventh Seal, The (Sjunde inseglet, Det) (1957)"",40,2.0,Drama"
8103,Babe (1995),32,5.0,Children's
8104,Like Water For Chocolate (Como agua para chocolate) (1992),30,5.0,Drama
8105,Batman Forever (1995),41,4.0,Action
8106,Absolute Power (1997),47,5.0,Mystery
8107,Breakdown (1997),23,3.0,Action
8108,Jaws (1975),57,5.0,Action
8109,Anna Karenina (1997),62,4.0,Drama
8110,Star Trek: First Contact (1996),37,5.0,Action
8111,Mixed Nuts (1994),22,3.0,Comedy
"8112,""Lawnmower Man, The (1992)"",61,3.0,Action"
8113,Mr. Holland's Opus (1995),30,2.0,Drama
"8114,""Birdcage, The (1996)"",44,3.0,Comedy"
"8115,""Nightmare Before Christmas, The (1993)"",30,4.0,Children's"
"8116,""Blob, The (1958)"",20,4.0,Horror"
8117,Victor/Victoria (1982),30,4.0,Comedy
8118,Bulletproof (1996),19,2.0,Action
8119,To Kill a Mockingbird (1962),25,3.0,Drama
8120,Heavenly Creatures (1994),27,4.0,Drama
8121,Cool Hand Luke (1967),26,3.0,Comedy
8122,Bonnie and Clyde (1967),29,5.0,Crime
"8123,""Magnificent Seven, The (1954)"",53,4.0,Action"
8124,Around the World in 80 Days (1956),25,4.0,Adventure
8125,Kingpin (1996),14,4.0,Comedy
"8126,""Professional, The (1994)"",27,4.0,Crime"
8127,Bride of Frankenstein (1935),22,2.0,Horror
8128,Scream 2 (1997),22,4.0,Horror
8129,Emma (1996),25,5.0,Drama
8130,Enchanted April (1991),44,5.0,Drama
8131,Speed (1994),19,4.0,Action
8132,Foxfire (1996),29,4.0,Drama
"8133,""Lost World: Jurassic Park, The (1997)"",19,1.0,Action"
8134,When Harry Met Sally... (1989),31,5.0,Comedy
8135,GoodFellas (1990),37,5.0,Crime
"8136,""Usual Suspects, The (1995)"",49,5.0,Crime"
8137,Mrs. Parker and the Vicious Circle (1994),32,5.0,Drama
8138,Airheads (1994),23,2.0,Comedy
8139,To Die For (1995),28,4.0,Comedy
"8140,""Crying Game, The (1992)"",39,3.0,Action"
8141,Rob Roy (1995),24,5.0,Drama
"8142,""Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)"",50,3.0,Comedy"
8143,Batman (1989),28,3.0,Action
8144,Toy Story (1995),33,4.0,Animation
"8145,""Deer Hunter, The (1978)"",15,2.0,Drama"
"8146,""Manchurian Candidate, The (1962)"",70,4.0,Film-Noir"
"8147,""Godfather: Part II, The (1974)"",24,4.0,Action"
8148,Delicatessen (1991),23,4.0,Comedy
8149,Bananas (1971),49,4.0,Comedy
8150,Amos & Andrew (1993),31,3.0,Comedy
8151,Akira (1988),21,4.0,Adventure
8152,Batman Forever (1995),39,3.0,Action
8153,Psycho (1960),49,5.0,Horror
8154,Ace Ventura: Pet Detective (1994),25,2.0,Comedy
"8155,""Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)"",27,5.0,Comedy"
8156,Alien: Resurrection (1997),21,2.0,Action
"8157,""Birds, The (1963)"",51,4.0,Horror"
8158,McHale's Navy (1997),22,3.0,Comedy
8159,Air Force One (1997),27,3.0,Action
"8160,""Frighteners, The (1996)"",48,3.0,Comedy"
8161,Alien (1979),30,5.0,Action
8162,Short Cuts (1993),30,3.0,Drama
8163,Barcelona (1994),22,2.0,Comedy
"8164,""Thousand Acres, A (1997)"",56,4.0,Drama"
8165,Castle Freak (1995),18,2.0,Horror
8166,Mother (1996),49,1.0,Comedy
8167,Strange Days (1995),27,3.0,Action
8168,Seven (Se7en) (1995),25,5.0,Crime
8169,Roman Holiday (1953),46,3.0,Comedy
8170,Blade Runner (1982),55,5.0,Film-Noir
8171,Scream 2 (1997),29,4.0,Horror
8172,Monty Python's Life of Brian (1979),40,2.0,Comedy
8173,Spawn (1997),20,4.0,Action
"8174,""Blues Brothers, The (1980)"",22,3.0,Action"
8175,G.I. Jane (1997),27,3.0,Action
8176,Wag the Dog (1997),30,1.0,Comedy
"8177,""Princess Bride, The (1987)"",13,3.0,Action"
8178,Ransom (1996),32,5.0,Drama
8179,Chasing Amy (1997),51,5.0,Drama
"8180,""Rock, The (1996)"",34,3.0,Action"
"8181,""Seventh Seal, The (Sjunde inseglet, Det) (1957)"",22,1.0,Drama"
8182,Foxfire (1996),40,4.0,Drama
8183,Schindler's List (1993),57,5.0,Drama
"8184,""Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)"",20,4.0,Horror"
"8185,""Big Blue, The (Grand bleu, Le) (1988)"",21,3.0,Adventure"
8186,Rocket Man (1997),35,1.0,Comedy
8187,Swimming with Sharks (1995),33,4.0,Comedy
8188,Return of the Jedi (1983),29,4.0,Action
8189,U Turn (1997),17,4.0,Action
8190,Con Air (1997),20,5.0,Action
"8191,""Terminator, The (1984)"",33,4.0,Action"
8192,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),31,4.0,Sci-Fi
8193,Matilda (1996),27,4.0,Children's
8194,Ransom (1996),27,5.0,Drama
"8195,""Adventures of Robin Hood, The (1938)"",55,4.0,Action"
8196,Angels and Insects (1995),43,5.0,Drama
8197,Citizen Kane (1941),19,5.0,Drama
8198,True Lies (1994),23,4.0,Action
"8199,""Hunchback of Notre Dame, The (1996)"",29,1.0,Animation"
"8200,""Lion King, The (1994)"",33,4.0,Animation"
8201,Cliffhanger (1993),24,3.0,Action
8202,Carrie (1976),21,5.0,Horror
8203,Interview with the Vampire (1994),28,3.0,Drama
8204,It's a Wonderful Life (1946),31,5.0,Drama
8205,Star Wars (1977),21,5.0,Action
8206,Phantoms (1998),22,2.0,Horror
8207,Natural Born Killers (1994),23,4.0,Action
8208,Robin Hood: Men in Tights (1993),18,5.0,Comedy
"8209,""People vs. Larry Flynt, The (1996)"",24,4.0,Drama"
8210,Sleepless in Seattle (1993),34,3.0,Comedy
"8211,""Quiet Man, The (1952)"",30,3.0,Comedy"
"8212,""Relic, The (1997)"",18,2.0,Horror"
8213,Cronos (1992),29,3.0,Horror
"8214,""People vs. Larry Flynt, The (1996)"",21,4.0,Drama"
8215,Heavyweights (1994),43,3.0,Children's
8216,From Dusk Till Dawn (1996),20,5.0,Action
8217,Mary Poppins (1964),38,3.0,Children's
8218,Young Frankenstein (1974),22,4.0,Comedy
8219,Rob Roy (1995),20,5.0,Drama
8220,Dead Man Walking (1995),32,4.0,Drama
8221,Ran (1985),47,5.0,Drama
8222,Addams Family Values (1993),20,2.0,Comedy
8223,Mother (1996),50,5.0,Comedy
8224,Phenomenon (1996),40,4.0,Drama
8225,Independence Day (ID4) (1996),25,4.0,Action
8226,Lost Highway (1997),24,4.0,Mystery
8227,Three Wishes (1995),32,4.0,Drama
8228,Jackie Chan's First Strike (1996),25,4.0,Action
"8229,""Rainmaker, The (1997)"",44,5.0,Drama"
8230,Tetsuo II: Body Hammer (1992),26,1.0,Sci-Fi
8231,Toy Story (1995),25,4.0,Animation
"8232,""Fugitive, The (1993)"",22,3.0,Action"
8233,Twelve Monkeys (1995),27,4.0,Drama
8234,Alice in Wonderland (1951),24,4.0,Animation
8235,Rosewood (1997),32,3.0,Drama
"8236,""Birdcage, The (1996)"",49,3.0,Comedy"
8237,Midnight in the Garden of Good and Evil (1997),51,3.0,Comedy
8238,Sense and Sensibility (1995),22,4.0,Drama
8239,Chasing Amy (1997),30,5.0,Drama
8240,Liar Liar (1997),28,4.0,Comedy
"8241,""Indian in the Cupboard, The (1995)"",35,2.0,Adventure"
8242,Star Trek: The Wrath of Khan (1982),33,5.0,Action
8243,Lone Star (1996),44,4.0,Drama
"8244,""Piano, The (1993)"",28,3.0,Drama"
8245,Mad City (1997),26,3.0,Action
8246,To Die For (1995),60,5.0,Comedy
8247,Heat (1995),22,3.0,Action
8248,In the Name of the Father (1993),31,5.0,Drama
"8249,""Fifth Element, The (1997)"",26,2.0,Action"
8250,How to Make an American Quilt (1995),20,4.0,Drama
8251,Naked Gun 33 1/3: The Final Insult (1994),19,2.0,Comedy
8252,Patton (1970),28,3.0,Drama
8253,Taxi Driver (1976),56,2.0,Drama
8254,Willy Wonka and the Chocolate Factory (1971),43,3.0,Adventure
"8255,""Trigger Effect, The (1996)"",25,5.0,Drama"
8256,To Catch a Thief (1955),60,5.0,Comedy
8257,Casablanca (1942),51,5.0,Drama
8258,Die Hard 2 (1990),22,1.0,Action
"8259,""Craft, The (1996)"",27,3.0,Drama"
8260,Kingpin (1996),25,4.0,Comedy
8261,Mallrats (1995),24,4.0,Comedy
8262,Weekend at Bernie's (1989),30,2.0,Comedy
"8263,""Sweet Hereafter, The (1997)"",35,4.0,Drama"
8264,Braveheart (1995),22,5.0,Action
8265,Leaving Las Vegas (1995),44,2.0,Drama
8266,Raising Arizona (1987),22,5.0,Comedy
8267,Switchback (1997),17,1.0,Thriller
8268,Gone with the Wind (1939),26,4.0,Drama
8269,Escape from L.A. (1996),53,3.0,Action
8270,Psycho (1960),22,2.0,Horror
8271,Contact (1997),13,4.0,Drama
8272,Outbreak (1995),32,4.0,Action
8273,Money Train (1995),47,3.0,Action
"8274,""Graduate, The (1967)"",25,5.0,Drama"
8275,Bride of Frankenstein (1935),60,3.0,Horror
8276,Fathers' Day (1997),44,3.0,Comedy
8277,Glory (1989),19,4.0,Action
"8278,""Full Monty, The (1997)"",40,4.0,Comedy"
8279,Raising Arizona (1987),22,4.0,Comedy
8280,Raiders of the Lost Ark (1981),29,4.0,Action
"8281,""Day the Earth Stood Still, The (1951)"",44,5.0,Drama"
8282,Bed of Roses (1996),27,3.0,Drama
8283,Kids in the Hall: Brain Candy (1996),19,3.0,Comedy
"8284,""Silence of the Lambs, The (1991)"",21,4.0,Drama"
8285,Back to the Future (1985),42,4.0,Comedy
"8286,""Glimmer Man, The (1996)"",18,3.0,Action"
8287,Amistad (1997),27,5.0,Drama
8288,My Left Foot (1989),33,4.0,Drama
"8289,""Sting, The (1973)"",38,3.0,Comedy"
8290,Eve's Bayou (1997),20,2.0,Drama
8291,Vertigo (1958),48,5.0,Mystery
8292,Toy Story (1995),36,4.0,Animation
"8293,""Empire Strikes Back, The (1980)"",27,3.0,Action"
"8294,""Saint, The (1997)"",21,2.0,Action"
8295,Like Water For Chocolate (Como agua para chocolate) (1992),44,4.0,Drama
8296,Mrs. Doubtfire (1993),39,4.0,Comedy
8297,Milk Money (1994),19,2.0,Comedy
"8298,""Saint, The (1997)"",37,2.0,Action"
8299,Dances with Wolves (1990),35,4.0,Adventure
8300,Mr. Holland's Opus (1995),27,4.0,Drama
8301,Half Baked (1998),36,1.0,Comedy
8302,Leaving Las Vegas (1995),30,5.0,Drama
"8303,""Philadelphia Story, The (1940)"",39,4.0,Comedy"
8304,Full Metal Jacket (1987),43,4.0,Action
8305,2001: A Space Odyssey (1968),29,5.0,Drama
8306,Psycho (1960),35,5.0,Horror
8307,Monty Python's Life of Brian (1979),17,5.0,Comedy
8308,Fargo (1996),35,4.0,Crime
8309,Die Hard (1988),61,4.0,Action
"8310,""Fifth Element, The (1997)"",44,4.0,Action"
8311,Moll Flanders (1996),36,3.0,Drama
8312,Stand by Me (1986),35,3.0,Adventure
8313,Barcelona (1994),23,3.0,Comedy
"8314,""Good, The Bad and The Ugly, The (1966)"",19,5.0,Action"
"8315,""Die xue shuang xiong (Killer, The) (1989)"",33,4.0,Action"
"8316,""Thin Blue Line, The (1988)"",19,3.0,Documentary"
8317,Midnight in the Garden of Good and Evil (1997),39,2.0,Comedy
8318,Con Air (1997),18,5.0,Action
8319,In the Line of Fire (1993),43,3.0,Action
8320,M*A*S*H (1970),44,4.0,Comedy
8321,While You Were Sleeping (1995),33,3.0,Comedy
"8322,""Niagara, Niagara (1997)"",50,2.0,Drama"
"8323,""Truth About Cats & Dogs, The (1996)"",28,4.0,Comedy"
8324,Marvin's Room (1996),49,3.0,Drama
8325,Reservoir Dogs (1992),28,4.0,Crime
"8326,""Boot, Das (1981)"",40,5.0,Action"
8327,Boys in Venice (1996),26,1.0,Drama
8328,Frisk (1995),26,3.0,Drama
8329,Star Trek IV: The Voyage Home (1986),19,3.0,Action
8330,My Fair Lady (1964),51,5.0,Musical
8331,Chinatown (1974),35,4.0,Film-Noir
8332,Sleepless in Seattle (1993),43,4.0,Comedy
8333,Father of the Bride (1950),38,4.0,Comedy
8334,My Favorite Year (1982),35,3.0,Comedy
8335,Once Upon a Time... When We Were Colored (1995),47,5.0,Drama
"8336,""Close Shave, A (1995)"",27,5.0,Animation"
8337,Like Water For Chocolate (Como agua para chocolate) (1992),19,3.0,Drama
8338,Delicatessen (1991),57,3.0,Comedy
8339,Like Water For Chocolate (Como agua para chocolate) (1992),28,4.0,Drama
8340,Sgt. Bilko (1996),40,2.0,Comedy
8341,Victor/Victoria (1982),32,2.0,Comedy
8342,Aladdin (1992),27,4.0,Animation
8343,E.T. the Extra-Terrestrial (1982),24,5.0,Children's
"8344,""Rock, The (1996)"",43,3.0,Action"
"8345,""Mrs. Brown (Her Majesty, Mrs. Brown) (1997)"",32,4.0,Drama"
"8346,""Paper, The (1994)"",31,1.0,Comedy"
8347,Dracula: Dead and Loving It (1995),44,2.0,Comedy
8348,Little Women (1994),24,3.0,Drama
8349,Young Frankenstein (1974),19,3.0,Comedy
"8350,""Howling, The (1981)"",51,2.0,Comedy"
8351,Lone Star (1996),27,4.0,Drama
8352,Air Force One (1997),20,5.0,Action
8353,Wallace & Gromit: The Best of Aardman Animation (1996),27,5.0,Animation
8354,Sgt. Bilko (1996),27,2.0,Comedy
8355,Career Girls (1997),23,3.0,Drama
8356,Conspiracy Theory (1997),47,3.0,Action
8357,Sense and Sensibility (1995),21,5.0,Drama
8358,From Dusk Till Dawn (1996),24,2.0,Action
8359,Phenomenon (1996),16,3.0,Drama
8360,Twister (1996),30,4.0,Action
8361,High School High (1996),22,4.0,Comedy
8362,Die Hard (1988),69,5.0,Action
8363,Pretty Woman (1990),35,5.0,Comedy
"8364,""Firm, The (1993)"",35,3.0,Drama"
"8365,""Wizard of Oz, The (1939)"",42,5.0,Adventure"
8366,Ghost (1990),30,4.0,Comedy
8367,Antonia's Line (1995),25,4.0,Drama
8368,Unforgiven (1992),38,3.0,Western
"8369,""English Patient, The (1996)"",51,5.0,Drama"
8370,Only You (1994),47,3.0,Comedy
8371,Richard III (1995),26,5.0,Drama
8372,Rumble in the Bronx (1995),30,2.0,Action
8373,L.A. Confidential (1997),31,5.0,Crime
8374,Jurassic Park (1993),48,4.0,Action
8375,Lone Star (1996),58,3.0,Drama
8376,Roommates (1995),52,3.0,Comedy
8377,Dirty Dancing (1987),50,3.0,Musical
8378,E.T. the Extra-Terrestrial (1982),38,4.0,Children's
"8379,""Sting, The (1973)"",60,5.0,Comedy"
8380,Toy Story (1995),26,4.0,Animation
8381,Miller's Crossing (1990),29,4.0,Drama
8382,Dead Man Walking (1995),61,4.0,Drama
8383,True Lies (1994),27,4.0,Action
"8384,""Apartment, The (1960)"",48,3.0,Comedy"
8385,Schindler's List (1993),26,4.0,Drama
"8386,""Quiet Man, The (1952)"",60,4.0,Comedy"
8387,Apocalypse Now (1979),19,4.0,Drama
"8388,""Basketball Diaries, The (1995)"",35,2.0,Drama"
8389,City Hall (1996),28,3.0,Drama
"8390,""Frighteners, The (1996)"",29,2.0,Comedy"
8391,Switchback (1997),26,2.0,Thriller
8392,William Shakespeare's Romeo and Juliet (1996),30,1.0,Drama
8393,Washington Square (1997),26,1.0,Drama
8394,Men in Black (1997),44,4.0,Action
8395,Raging Bull (1980),20,5.0,Drama
8396,Spawn (1997),60,4.0,Action
8397,Psycho (1960),22,5.0,Horror
8398,While You Were Sleeping (1995),19,3.0,Comedy
8399,Dumbo (1941),27,4.0,Animation
8400,What's Eating Gilbert Grape (1993),44,4.0,Comedy
8401,Charade (1963),41,4.0,Comedy
8402,Boogie Nights (1997),45,4.0,Drama
8403,Brazil (1985),29,3.0,Sci-Fi
8404,Toy Story (1995),29,4.0,Animation
8405,Hoop Dreams (1994),35,5.0,Documentary
8406,Copycat (1995),32,4.0,Crime
8407,2001: A Space Odyssey (1968),21,5.0,Drama
"8408,""Usual Suspects, The (1995)"",20,5.0,Crime"
8409,Carrie (1976),25,3.0,Horror
8410,Bed of Roses (1996),32,1.0,Drama
8411,Mr. Holland's Opus (1995),23,5.0,Drama
8412,Picture Perfect (1997),35,3.0,Comedy
8413,Chain Reaction (1996),35,3.0,Action
8414,Star Trek VI: The Undiscovered Country (1991),25,4.0,Action
8415,To Kill a Mockingbird (1962),32,5.0,Drama
8416,Friday (1995),21,4.0,Comedy
"8417,""Last of the Mohicans, The (1992)"",30,3.0,Action"
8418,Raising Arizona (1987),36,5.0,Comedy
"8419,""Fugitive, The (1993)"",42,3.0,Action"
8420,Like Water For Chocolate (Como agua para chocolate) (1992),26,2.0,Drama
8421,Naked (1993),31,2.0,Drama
8422,Mute Witness (1994),22,1.0,Thriller
8423,Mrs. Dalloway (1997),14,1.0,Romance
8424,Grease (1978),35,3.0,Comedy
8425,Twister (1996),44,4.0,Action
8426,Party Girl (1995),27,4.0,Comedy
8427,Naked (1993),27,4.0,Drama
"8428,""Empire Strikes Back, The (1980)"",20,5.0,Action"
8429,Lawrence of Arabia (1962),41,5.0,Adventure
8430,Bonnie and Clyde (1967),21,5.0,Crime
8431,Rob Roy (1995),26,5.0,Drama
8432,Jaws (1975),32,5.0,Action
8433,Giant (1956),22,5.0,Drama
8434,Indiana Jones and the Last Crusade (1989),24,5.0,Action
8435,Around the World in 80 Days (1956),52,3.0,Adventure
8436,Private Parts (1997),29,1.0,Comedy
"8437,""Terminator, The (1984)"",26,3.0,Action"
8438,Boy's Life 2 (1997),32,4.0,Drama
8439,Sabrina (1995),48,3.0,Comedy
"8440,""Hunt for Red October, The (1990)"",50,4.0,Action"
8441,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),39,4.0,Sci-Fi
"8442,""Godfather, The (1972)"",42,5.0,Action"
8443,Cinema Paradiso (1988),26,5.0,Comedy
8444,Jaws (1975),26,5.0,Action
8445,One Flew Over the Cuckoo's Nest (1975),46,5.0,Drama
8446,She's the One (1996),24,3.0,Comedy
8447,Home Alone (1990),25,5.0,Children's
8448,Cape Fear (1991),15,3.0,Thriller
8449,Highlander (1986),25,5.0,Action
"8450,""Indian in the Cupboard, The (1995)"",21,3.0,Adventure"
8451,Top Hat (1935),60,4.0,Comedy
8452,Live Nude Girls (1995),56,4.0,Comedy
8453,Dead Man Walking (1995),32,4.0,Drama
8454,Raiders of the Lost Ark (1981),43,5.0,Action
"8455,""Celluloid Closet, The (1995)"",50,3.0,Documentary"
8456,In & Out (1997),23,4.0,Comedy
8457,Scream (1996),20,2.0,Horror
8458,Donnie Brasco (1997),17,4.0,Crime
"8459,""Christmas Carol, A (1938)"",48,4.0,Drama"
8460,Shine (1996),47,5.0,Drama
8461,Young Guns II (1990),22,3.0,Action
"8462,""Shaggy Dog, The (1959)"",33,3.0,Children's"
8463,GoodFellas (1990),20,5.0,Crime
8464,Space Jam (1996),26,3.0,Adventure
"8465,""Graduate, The (1967)"",44,5.0,Drama"
"8466,""Sound of Music, The (1965)"",44,4.0,Musical"
"8467,""Unbearable Lightness of Being, The (1988)"",57,1.0,Drama"
8468,Rumble in the Bronx (1995),30,3.0,Action
8469,Selena (1997),22,3.0,Drama
8470,Stand by Me (1986),36,4.0,Adventure
8471,Apocalypse Now (1979),25,4.0,Drama
8472,Terminator 2: Judgment Day (1991),25,4.0,Action
8473,Trees Lounge (1996),26,1.0,Drama
8474,Four Rooms (1995),27,4.0,Thriller
8475,Willy Wonka and the Chocolate Factory (1971),24,3.0,Adventure
8476,Pulp Fiction (1994),70,4.0,Crime
8477,Clear and Present Danger (1994),50,3.0,Action
8478,Gandhi (1982),39,4.0,Drama
